season,week,game_id,game_date,player_id,player_display_name,position,team,opponent,fantasy_points_ppr
2025,9,2025_09_SEA_WAS,2025-11-02,00-0040242,Jacory Croskey-Merritt,RB,WAS,SEA,5.1000000000000005
2025,9,2025_09_SEA_WAS,2025-11-02,00-0036628,John Bates,TE,WAS,SEA,4.0
2025,9,2025_09_SEA_WAS,2025-11-02,00-0037742,Treylon Burks,WR,WAS,SEA,2.4000000000000004
2025,9,2025_09_SEA_WAS,2025-11-02,00-0039299,George Holani,RB,SEA,WAS,0.9
2025,9,2025_09_SEA_WAS,2025-11-02,00-0033955,Jeremy McNichols,RB,WAS,SEA,0.0
2025,9,2025_09_SEA_WAS,2025-11-02,00-0039355,Luke McCaffrey,WR,WAS,SEA,0.0
2025,9,2025_09_SEA_WAS,2025-11-02,00-0040649,Robbie Ouzts,RB,SEA,WAS,0.0
2025,9,2025_09_SF_NYG,2025-11-02,00-0033280,Christian McCaffrey,RB,SF,NYG,34.3
2025,9,2025_09_SF_NYG,2025-11-02,00-0040691,Jaxson Dart,QB,NYG,SF,27.240000000000002
2025,9,2025_09_SF_NYG,2025-11-02,00-0036972,Mac Jones,QB,SF,NYG,15.799999999999997
2025,9,2025_09_SF_NYG,2025-11-02,00-0036259,Jauan Jennings,WR,SF,NYG,14.100000000000001
2025,9,2025_09_SF_NYG,2025-11-02,00-0038117,Wan'Dale Robinson,WR,NYG,SF,13.600000000000001
2025,9,2025_09_SF_NYG,2025-11-02,00-0039847,Theo Johnson,TE,NYG,SF,11.7
2025,9,2025_09_SF_NYG,2025-11-02,00-0037746,Brian Robinson,RB,SF,NYG,11.3
2025,9,2025_09_SF_NYG,2025-11-02,00-0035535,Darius Slayton,WR,NYG,SF,11.2
2025,9,2025_09_SF_NYG,2025-11-02,00-0035645,Gunner Olszewski,WR,NYG,SF,9.4
2025,9,2025_09_SF_NYG,2025-11-02,00-0035250,Devin Singletary,RB,NYG,SF,7.1000000000000005
2025,9,2025_09_SF_NYG,2025-11-02,00-0033288,George Kittle,TE,SF,NYG,6.9
2025,9,2025_09_SF_NYG,2025-11-02,00-0039384,Tyrone Tracy Jr.,RB,NYG,SF,6.7
2025,9,2025_09_SF_NYG,2025-11-02,00-0033307,Kendrick Bourne,WR,SF,NYG,5.4
2025,9,2025_09_SF_NYG,2025-11-02,00-0038090,Skyy Moore,WR,SF,NYG,3.1
2025,9,2025_09_SF_NYG,2025-11-02,00-0040172,Jordan Watkins,WR,SF,NYG,2.9000000000000004
2025,9,2025_09_SF_NYG,2025-11-02,00-0036887,Luke Farrell,TE,SF,NYG,1.9
2025,9,2025_09_SF_NYG,2025-11-02,00-0034407,Ray-Ray McCloud,WR,NYG,SF,1.5
2025,9,2025_09_SF_NYG,2025-11-02,00-0032775,Demarcus Robinson,WR,SF,NYG,0.0
2025,9,2025_09_SF_NYG,2025-11-02,00-0039363,Isaac Guerendo,RB,SF,NYG,0.0
2025,9,2025_09_SF_NYG,2025-11-02,00-0038938,Jalin Hyatt,WR,NYG,SF,0.0
2025,9,2025_09_SF_NYG,2025-11-02,00-0038658,Adrian Martinez,QB,SF,NYG,-0.1
2025,10,2025_10_ARI_SEA,2025-11-09,00-0037744,Trey McBride,TE,ARI,SEA,27.700000000000003
2025,10,2025_10_ARI_SEA,2025-11-09,00-0038543,Jaxon Smith-Njigba,WR,SEA,ARI,20.3
2025,10,2025_10_ARI_SEA,2025-11-09,00-0033119,Jacoby Brissett,QB,ARI,SEA,19.42
2025,10,2025_10_ARI_SEA,2025-11-09,00-0039849,Marvin Harrison Jr.,WR,ARI,SEA,14.3
2025,10,2025_10_ARI_SEA,2025-11-09,00-0039165,Zach Charbonnet,RB,SEA,ARI,14.3
2025,10,2025_10_ARI_SEA,2025-11-09,00-0038705,Emari Demercado,RB,ARI,SEA,13.4
2025,10,2025_10_ARI_SEA,2025-11-09,00-0033908,Cooper Kupp,WR,SEA,ARI,9.4
2025,10,2025_10_ARI_SEA,2025-11-09,00-0039299,George Holani,RB,SEA,ARI,9.1
2025,10,2025_10_ARI_SEA,2025-11-09,00-0038134,Kenneth Walker III,RB,SEA,ARI,8.0
2025,10,2025_10_ARI_SEA,2025-11-09,00-0038559,Michael Wilson,WR,ARI,SEA,7.4
2025,10,2025_10_ARI_SEA,2025-11-09,00-0035500,Greg Dortch,WR,ARI,SEA,6.2
2025,10,2025_10_ARI_SEA,2025-11-09,00-0034869,Sam Darnold,QB,SEA,ARI,4.920000000000002
2025,10,2025_10_ARI_SEA,2025-11-09,00-0037157,Bam Knight,RB,ARI,SEA,4.300000000000001
2025,10,2025_10_ARI_SEA,2025-11-09,00-0039041,Elijah Higgins,TE,ARI,SEA,3.9000000000000004
2025,10,2025_10_ARI_SEA,2025-11-09,00-0037545,Rashid Shaheed,WR,SEA,ARI,3.3000000000000003
2025,10,2025_10_ARI_SEA,2025-11-09,00-0040739,Elijah Arroyo,TE,SEA,ARI,1.5
2025,10,2025_10_ARI_SEA,2025-11-09,00-0036924,Michael Carter,RB,ARI,SEA,0.4
2025,10,2025_10_ARI_SEA,2025-11-09,00-0039793,AJ Barner,TE,SEA,ARI,0.30000000000000004
2025,10,2025_10_ARI_SEA,2025-11-09,00-0038488,Brady Russell,RB,SEA,ARI,0.0
2025,10,2025_10_ARI_SEA,2025-11-09,00-0035891,Cody White,WR,SEA,ARI,0.0
2025,10,2025_10_ARI_SEA,2025-11-09,00-0039577,Kedon Slovis,QB,ARI,SEA,0.0
2025,10,2025_10_ARI_SEA,2025-11-09,00-0040058,Nick Kallerup,TE,SEA,ARI,0.0
2025,10,2025_10_ARI_SEA,2025-11-09,00-0040649,Robbie Ouzts,RB,SEA,ARI,0.0
2025,10,2025_10_ARI_SEA,2025-11-09,00-0036646,Simi Fehoko,WR,ARI,SEA,0.0
2025,10,2025_10_ARI_SEA,2025-11-09,00-0033891,Zay Jones,WR,ARI,SEA,0.0
2025,10,2025_10_ARI_SEA,2025-11-09,00-0035704,Drew Lock,QB,SEA,ARI,-0.4
2025,10,2025_10_ATL_IND,2025-11-09,00-0036223,Jonathan Taylor,RB,IND,ATL,49.6
2025,10,2025_10_ATL_IND,2025-11-09,00-0037238,Drake London,WR,ATL,IND,24.4
2025,10,2025_10_ATL_IND,2025-11-09,00-0037664,Alec Pierce,WR,IND,ATL,18.4
2025,10,2025_10_ATL_IND,2025-11-09,00-0040128,Tyler Warren,TE,IND,ATL,17.9
2025,10,2025_10_ATL_IND,2025-11-09,00-0037263,Tyler Allgeier,RB,ATL,IND,17.7
2025,10,2025_10_ATL_IND,2025-11-09,00-0035710,Daniel Jones,QB,IND,ATL,15.5
2025,10,2025_10_ATL_IND,2025-11-09,00-0039917,Michael Penix Jr.,QB,ATL,IND,10.98
2025,10,2025_10_ATL_IND,2025-11-09,00-0038542,Bijan Robinson,RB,ATL,IND,10.8
2025,10,2025_10_ATL_IND,2025-11-09,00-0036970,Kyle Pitts,TE,ATL,IND,5.800000000000001
2025,10,2025_10_ATL_IND,2025-11-09,00-0036252,Michael Pittman,WR,IND,ATL,3.9000000000000004
2025,10,2025_10_ATL_IND,2025-11-09,00-0036309,Darnell Mooney,WR,ATL,IND,2.7
2025,10,2025_10_ATL_IND,2025-11-09,00-0036429,Charlie Woerner,TE,ATL,IND,2.4000000000000004
2025,10,2025_10_ATL_IND,2025-11-09,00-0035021,Ashton Dulin,WR,IND,ATL,2.2
2025,10,2025_10_ATL_IND,2025-11-09,00-0032104,Ameer Abdullah,RB,IND,ATL,1.8
2025,10,2025_10_ATL_IND,2025-11-09,00-0038997,Josh Downs,WR,IND,ATL,1.3
2025,10,2025_10_ATL_IND,2025-11-09,00-0037120,Tyler Goodson,RB,IND,ATL,0.4
2025,10,2025_10_ATL_IND,2025-11-09,00-0037292,Andrew Ogletree,TE,IND,ATL,0.0
2025,10,2025_10_ATL_IND,2025-11-09,00-0035359,David Sills,WR,ATL,IND,0.0
2025,10,2025_10_ATL_IND,2025-11-09,00-0036825,Feleipe Franks,TE,ATL,IND,0.0
2025,10,2025_10_ATL_IND,2025-11-09,00-0033572,Jamal Agnew,WR,ATL,IND,0.0
2025,10,2025_10_ATL_IND,2025-11-09,00-0034854,KhaDarel Hodge,WR,ATL,IND,0.0
2025,10,2025_10_ATL_IND,2025-11-09,00-0032951,Laquon Treadwell,WR,IND,ATL,0.0
2025,10,2025_10_ATL_IND,2025-11-09,00-0033217,Mo Alie-Cox,TE,IND,ATL,0.0
2025,10,2025_10_BAL_MIN,2025-11-09,00-0037291,Jalen Nailor,WR,MIN,BAL,23.4
2025,10,2025_10_BAL_MIN,2025-11-09,00-0034796,Lamar Jackson,QB,BAL,MIN,16.64
2025,10,2025_10_BAL_MIN,2025-11-09,00-0033293,Aaron Jones,RB,MIN,BAL,15.9
2025,10,2025_10_BAL_MIN,2025-11-09,00-0039923,J.J. McCarthy,QB,MIN,BAL,14.72
2025,10,2025_10_BAL_MIN,2025-11-09,00-0039064,Zay Flowers,WR,BAL,MIN,12.1
2025,10,2025_10_BAL_MIN,2025-11-09,00-0032764,Derrick Henry,RB,BAL,MIN,11.4
2025,10,2025_10_BAL_MIN,2025-11-09,00-0034753,Mark Andrews,TE,BAL,MIN,10.4
2025,10,2025_10_BAL_MIN,2025-11-09,00-0034975,Justice Hill,RB,BAL,MIN,8.3
2025,10,2025_10_BAL_MIN,2025-11-09,00-0036322,Justin Jefferson,WR,MIN,BAL,7.7
2025,10,2025_10_BAL_MIN,2025-11-09,00-0038994,Jordan Addison,WR,MIN,BAL,6.5
2025,10,2025_10_BAL_MIN,2025-11-09,00-0037525,Jordan Mason,RB,MIN,BAL,4.1
2025,10,2025_10_BAL_MIN,2025-11-09,00-0036550,Rashod Bateman,WR,BAL,MIN,4.0
2025,10,2025_10_BAL_MIN,2025-11-09,00-0037838,Isaiah Likely,TE,BAL,MIN,3.7
2025,10,2025_10_BAL_MIN,2025-11-09,00-0030035,Adam Thielen,WR,MIN,BAL,3.6
2025,10,2025_10_BAL_MIN,2025-11-09,00-0030564,DeAndre Hopkins,WR,BAL,MIN,3.6
2025,10,2025_10_BAL_MIN,2025-11-09,00-0038046,Charlie Kolar,TE,BAL,MIN,3.3000000000000003
2025,10,2025_10_BAL_MIN,2025-11-09,00-0038454,Keaton Mitchell,RB,BAL,MIN,3.1
2025,10,2025_10_BAL_MIN,2025-11-09,00-0035229,T.J. Hockenson,TE,MIN,BAL,2.8
2025,10,2025_10_BAL_MIN,2025-11-09,00-0033376,Patrick Ricard,RB,BAL,MIN,0.30000000000000004
2025,10,2025_10_BAL_MIN,2025-11-09,00-0040509,Ben Yurosek,TE,MIN,BAL,0.0
2025,10,2025_10_BAL_MIN,2025-11-09,00-0040075,LaJohntay Wester,WR,BAL,MIN,0.0
2025,10,2025_10_BAL_MIN,2025-11-09,00-0040506,Myles Price,WR,MIN,BAL,0.0
2025,10,2025_10_BAL_MIN,2025-11-09,00-0036630,Tylan Wallace,WR,BAL,MIN,0.0
2025,10,2025_10_BUF_MIA,2025-11-09,00-0039040,De'Von Achane,RB,MIA,BUF,40.5
2025,10,2025_10_BUF_MIA,2025-11-09,00-0036613,Jaylen Waddle,WR,MIA,BUF,19.4
2025,10,2025_10_BUF_MIA,2025-11-09,00-0034857,Josh Allen,QB,BUF,MIA,19.340000000000003
2025,10,2025_10_BUF_MIA,2025-11-09,00-0039901,Keon Coleman,WR,BUF,MIA,13.600000000000001
2025,10,2025_10_BUF_MIA,2025-11-09,00-0037261,Khalil Shakir,WR,BUF,MIA,12.8
2025,10,2025_10_BUF_MIA,2025-11-09,00-0036212,Tua Tagovailoa,QB,MIA,BUF,10.82
2025,10,2025_10_BUF_MIA,2025-11-09,00-0037248,James Cook,RB,BUF,MIA,10.7
2025,10,2025_10_BUF_MIA,2025-11-09,00-0040194,Jackson Hawes,TE,BUF,MIA,9.6
2025,10,2025_10_BUF_MIA,2025-11-09,00-0039880,Malik Washington,WR,MIA,BUF,9.3
2025,10,2025_10_BUF_MIA,2025-11-09,00-0035689,Dawson Knox,TE,BUF,MIA,6.7
2025,10,2025_10_BUF_MIA,2025-11-09,00-0038933,Dalton Kincaid,TE,BUF,MIA,5.7
2025,10,2025_10_BUF_MIA,2025-11-09,00-0035537,Ty Johnson,RB,BUF,MIA,4.6
2025,10,2025_10_BUF_MIA,2025-11-09,00-0038679,Tyrell Shavers,WR,BUF,MIA,3.4000000000000004
2025,10,2025_10_BUF_MIA,2025-11-09,00-0037252,Greg Dulcich,TE,MIA,BUF,3.2
2025,10,2025_10_BUF_MIA,2025-11-09,00-0033282,Curtis Samuel,WR,BUF,MIA,3.1
2025,10,2025_10_BUF_MIA,2025-11-09,00-0036980,Elijah Moore,WR,BUF,MIA,2.8
2025,10,2025_10_BUF_MIA,2025-11-09,00-0039874,Jaylen Wright,RB,MIA,BUF,1.7000000000000002
2025,10,2025_10_BUF_MIA,2025-11-09,00-0036182,Nick Westbrook-Ikhine,WR,MIA,BUF,1.7000000000000002
2025,10,2025_10_BUF_MIA,2025-11-09,00-0039875,Ray Davis,RB,BUF,MIA,0.8
2025,10,2025_10_BUF_MIA,2025-11-09,00-0033869,Mitchell Trubisky,QB,BUF,MIA,0.4
2025,10,2025_10_BUF_MIA,2025-11-09,00-0040198,Ollie Gordon II,RB,MIA,BUF,-0.30000000000000004
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0040704,Dillon Gabriel,QB,CLE,NYJ,20.08
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0036407,Jerry Jeudy,WR,CLE,NYJ,19.8
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0038120,Breece Hall,RB,NYJ,CLE,19.5
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0040784,Quinshon Judkins,RB,CLE,NYJ,10.5
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0033885,David Njoku,TE,CLE,NYJ,10.1
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0040663,Harold Fannin Jr.,TE,CLE,NYJ,8.4
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0039451,Isaiah Williams,WR,NYJ,CLE,7.4
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0036945,Justin Fields,QB,NYJ,CLE,6.960000000000001
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0036842,Kene Nwangwu,RB,NYJ,CLE,6.0
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0039920,Malachi Corley,WR,CLE,NYJ,3.2
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0038979,Cedric Tillman,WR,CLE,NYJ,3.1
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0039798,Isaiah Davis,RB,NYJ,CLE,2.1
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0040736,Mason Taylor,TE,NYJ,CLE,1.4
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0040582,Arian Smith,WR,NYJ,CLE,1.3
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0037805,Jeremy Ruckert,TE,NYJ,CLE,1.0
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0040162,Dylan Sampson,RB,CLE,NYJ,0.9
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0037614,John Metchie III,WR,NYJ,CLE,0.6
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0037267,Jerome Ford,RB,CLE,NYJ,0.1
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0038710,Blake Whiteheart,TE,CLE,NYJ,0.0
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0040259,Gage Larvadain,WR,CLE,NYJ,0.0
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0037740,Garrett Wilson,WR,NYJ,CLE,0.0
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0039379,Jamari Thrash,WR,CLE,NYJ,0.0
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0037475,Stone Smartt,TE,NYJ,CLE,0.0
2025,10,2025_10_CLE_NYJ,2025-11-09,00-0036427,Tyler Johnson,WR,NYJ,CLE,0.0
2025,10,2025_10_DET_WAS,2025-11-09,00-0039139,Jahmyr Gibbs,RB,DET,WAS,38.2
2025,10,2025_10_DET_WAS,2025-11-09,00-0033106,Jared Goff,QB,DET,WAS,24.8
2025,10,2025_10_DET_WAS,2025-11-09,00-0037240,Jameson Williams,WR,DET,WAS,23.9
2025,10,2025_10_DET_WAS,2025-11-09,00-0032268,Marcus Mariota,QB,WAS,DET,18.72
2025,10,2025_10_DET_WAS,2025-11-09,00-0036963,Amon-Ra St. Brown,WR,DET,WAS,16.8
2025,10,2025_10_DET_WAS,2025-11-09,00-0035719,Deebo Samuel Sr.,WR,WAS,DET,12.9
2025,10,2025_10_DET_WAS,2025-11-09,00-0039065,Sam LaPorta,TE,DET,WAS,10.3
2025,10,2025_10_DET_WAS,2025-11-09,00-0035685,David Montgomery,RB,DET,WAS,10.100000000000001
2025,10,2025_10_DET_WAS,2025-11-09,00-0032464,Kalif Raymond,WR,DET,WAS,9.9
2025,10,2025_10_DET_WAS,2025-11-09,00-0030061,Zach Ertz,TE,WAS,DET,9.4
2025,10,2025_10_DET_WAS,2025-11-09,00-0037742,Treylon Burks,WR,WAS,DET,8.8
2025,10,2025_10_DET_WAS,2025-11-09,00-0038611,Chris Rodriguez Jr.,RB,WAS,DET,7.6
2025,10,2025_10_DET_WAS,2025-11-09,00-0039912,Ben Sinnott,TE,WAS,DET,7.4
2025,10,2025_10_DET_WAS,2025-11-09,00-0040164,Jaylin Lane,WR,WAS,DET,5.1000000000000005
2025,10,2025_10_DET_WAS,2025-11-09,00-0033955,Jeremy McNichols,RB,WAS,DET,3.9000000000000004
2025,10,2025_10_DET_WAS,2025-11-09,00-0040242,Jacory Croskey-Merritt,RB,WAS,DET,3.0
2025,10,2025_10_DET_WAS,2025-11-09,00-0032688,Robbie Chosen,WR,WAS,DET,2.7
2025,10,2025_10_DET_WAS,2025-11-09,00-0040669,Isaac TeSlaa,WR,DET,WAS,2.1
2025,10,2025_10_DET_WAS,2025-11-09,00-0036628,John Bates,TE,WAS,DET,1.6
2025,10,2025_10_DET_WAS,2025-11-09,00-0039364,Sione Vaki,RB,DET,WAS,0.4
2025,10,2025_10_DET_WAS,2025-11-09,00-0036754,Brock Wright,TE,DET,WAS,0.0
2025,10,2025_10_DET_WAS,2025-11-09,00-0032398,Chris Moore,WR,WAS,DET,0.0
2025,10,2025_10_DET_WAS,2025-11-09,00-0040241,Dominic Lovett,WR,DET,WAS,0.0
2025,10,2025_10_DET_WAS,2025-11-09,00-0034073,Ross Dwelley,TE,DET,WAS,0.0
2025,10,2025_10_DET_WAS,2025-11-09,00-0034577,Kyle Allen,QB,DET,WAS,-0.1
2025,10,2025_10_JAX_HOU,2025-11-09,00-0036898,Davis Mills,QB,HOU,JAX,27.68
2025,10,2025_10_JAX_HOU,2025-11-09,00-0036554,Nico Collins,WR,HOU,JAX,22.6
2025,10,2025_10_JAX_HOU,2025-11-09,00-0034383,Dalton Schultz,TE,HOU,JAX,18.3
2025,10,2025_10_JAX_HOU,2025-11-09,00-0038606,Parker Washington,WR,JAX,HOU,17.9
2025,10,2025_10_JAX_HOU,2025-11-09,00-0040583,Woody Marks,RB,HOU,JAX,16.1
2025,10,2025_10_JAX_HOU,2025-11-09,00-0036973,Travis Etienne,RB,JAX,HOU,15.7
2025,10,2025_10_JAX_HOU,2025-11-09,00-0040130,Jayden Higgins,WR,HOU,JAX,15.2
2025,10,2025_10_JAX_HOU,2025-11-09,00-0036971,Trevor Lawrence,QB,JAX,HOU,9.82
2025,10,2025_10_JAX_HOU,2025-11-09,00-0040138,Jaylin Noel,WR,HOU,JAX,7.5
2025,10,2025_10_JAX_HOU,2025-11-09,00-0034960,Jakobi Meyers,WR,JAX,HOU,7.1000000000000005
2025,10,2025_10_JAX_HOU,2025-11-09,00-0034791,Nick Chubb,RB,HOU,JAX,6.2
2025,10,2025_10_JAX_HOU,2025-11-09,00-0036841,Austin Trammell,WR,JAX,HOU,5.300000000000001
2025,10,2025_10_JAX_HOU,2025-11-09,00-0033246,Johnny Mundt,TE,JAX,HOU,3.1
2025,10,2025_10_JAX_HOU,2025-11-09,00-0040719,Bhayshul Tuten,RB,JAX,HOU,2.0
2025,10,2025_10_JAX_HOU,2025-11-09,00-0040238,LeQuint Allen Jr.,RB,JAX,HOU,1.6
2025,10,2025_10_JAX_HOU,2025-11-09,00-0034775,Christian Kirk,WR,HOU,JAX,1.3
2025,10,2025_10_JAX_HOU,2025-11-09,00-0034419,Braxton Berrios,WR,HOU,JAX,0.0
2025,10,2025_10_JAX_HOU,2025-11-09,00-0037258,Dameon Pierce,RB,HOU,JAX,0.0
2025,10,2025_10_JAX_HOU,2025-11-09,00-0036626,Dyami Brown,WR,JAX,HOU,0.0
2025,10,2025_10_JAX_HOU,2025-11-09,00-0036497,Tim Jones,WR,JAX,HOU,0.0
2025,10,2025_10_LA_SF,2025-11-09,00-0026498,Matthew Stafford,QB,LA,SF,26.900000000000002
2025,10,2025_10_LA_SF,2025-11-09,00-0033288,George Kittle,TE,SF,LA,23.4
2025,10,2025_10_LA_SF,2025-11-09,00-0036972,Mac Jones,QB,SF,LA,23.06
2025,10,2025_10_LA_SF,2025-11-09,00-0037840,Kyren Williams,RB,LA,SF,22.4
2025,10,2025_10_LA_SF,2025-11-09,00-0031381,Davante Adams,WR,LA,SF,19.7
2025,10,2025_10_LA_SF,2025-11-09,00-0033280,Christian McCaffrey,RB,SF,LA,17.6
2025,10,2025_10_LA_SF,2025-11-09,00-0039075,Puka Nacua,WR,LA,SF,17.4
2025,10,2025_10_LA_SF,2025-11-09,00-0036259,Jauan Jennings,WR,SF,LA,17.1
2025,10,2025_10_LA_SF,2025-11-09,00-0036244,Colby Parkinson,TE,LA,SF,14.100000000000001
2025,10,2025_10_LA_SF,2025-11-09,00-0037746,Brian Robinson,RB,SF,LA,11.5
2025,10,2025_10_LA_SF,2025-11-09,00-0036887,Luke Farrell,TE,SF,LA,9.5
2025,10,2025_10_LA_SF,2025-11-09,00-0039074,Davis Allen,TE,LA,SF,8.8
2025,10,2025_10_LA_SF,2025-11-09,00-0032775,Demarcus Robinson,WR,SF,LA,6.4
2025,10,2025_10_LA_SF,2025-11-09,00-0033110,Tyler Higbee,TE,LA,SF,6.300000000000001
2025,10,2025_10_LA_SF,2025-11-09,00-0039738,Blake Corum,RB,LA,SF,5.6000000000000005
2025,10,2025_10_LA_SF,2025-11-09,00-0040737,Terrance Ferguson,TE,LA,SF,4.2
2025,10,2025_10_LA_SF,2025-11-09,00-0033307,Kendrick Bourne,WR,SF,LA,2.9000000000000004
2025,10,2025_10_LA_SF,2025-11-09,00-0038090,Skyy Moore,WR,SF,LA,2.8
2025,10,2025_10_LA_SF,2025-11-09,00-0038359,Xavier Smith,WR,LA,SF,2.4000000000000004
2025,10,2025_10_LA_SF,2025-11-09,00-0040590,Konata Mumpfield,WR,LA,SF,0.0
2025,10,2025_10_LV_DEN,2025-11-06,00-0040122,Ashton Jeanty,RB,LV,DEN,15.3
2025,10,2025_10_LV_DEN,2025-11-06,00-0039868,Troy Franklin,WR,DEN,LV,15.0
2025,10,2025_10_LV_DEN,2025-11-06,00-0036158,J.K. Dobbins,RB,DEN,LV,9.4
2025,10,2025_10_LV_DEN,2025-11-06,00-0032211,Tyler Lockett,WR,LV,DEN,9.4
2025,10,2025_10_LV_DEN,2025-11-06,00-0039732,Bo Nix,QB,DEN,LV,5.8
2025,10,2025_10_LV_DEN,2025-11-06,00-0038563,Tre Tucker,WR,LV,DEN,5.5
2025,10,2025_10_LV_DEN,2025-11-06,00-0034348,Courtland Sutton,WR,DEN,LV,5.4
2025,10,2025_10_LV_DEN,2025-11-06,00-0040134,Pat Bryant,WR,DEN,LV,5.3
2025,10,2025_10_LV_DEN,2025-11-06,00-0039066,Michael Mayer,TE,LV,DEN,5.2
2025,10,2025_10_LV_DEN,2025-11-06,00-0030565,Geno Smith,QB,LV,DEN,4.42
2025,10,2025_10_LV_DEN,2025-11-06,00-0040730,RJ Harvey,RB,DEN,LV,3.8
2025,10,2025_10_LV_DEN,2025-11-06,00-0039338,Brock Bowers,TE,LV,DEN,3.7
2025,10,2025_10_LV_DEN,2025-11-06,00-0033881,Evan Engram,TE,DEN,LV,3.2
2025,10,2025_10_LV_DEN,2025-11-06,00-0031687,Raheem Mostert,RB,LV,DEN,2.5
2025,10,2025_10_LV_DEN,2025-11-06,00-0040581,Dont'e Thornton Jr.,WR,LV,DEN,1.4
2025,10,2025_10_LV_DEN,2025-11-06,00-0036422,Adam Trautman,TE,DEN,LV,1.2
2025,10,2025_10_LV_DEN,2025-11-06,00-0035602,Alex Bachman,WR,LV,DEN,0.0
2025,10,2025_10_LV_DEN,2025-11-06,00-0039407,Dylan Laube,RB,LV,DEN,0.0
2025,10,2025_10_LV_DEN,2025-11-06,00-0040729,Jack Bech,WR,LV,DEN,0.0
2025,10,2025_10_LV_DEN,2025-11-06,00-0038102,Kenny Pickett,QB,LV,DEN,0.0
2025,10,2025_10_LV_DEN,2025-11-06,00-0024243,Marcedes Lewis,TE,DEN,LV,0.0
2025,10,2025_10_LV_DEN,2025-11-06,00-0036959,Michael Bandy,WR,DEN,LV,0.0
2025,10,2025_10_LV_DEN,2025-11-06,00-0037085,Tyler Badie,RB,DEN,LV,0.0
2025,10,2025_10_NE_TB,2025-11-09,00-0040734,TreVeyon Henderson,RB,NE,TB,28.0
2025,10,2025_10_NE_TB,2025-11-09,00-0040129,Emeka Egbuka,WR,TB,NE,23.5
2025,10,2025_10_NE_TB,2025-11-09,00-0034855,Baker Mayfield,QB,TB,NE,22.92
2025,10,2025_10_NE_TB,2025-11-09,00-0040237,Tez Johnson,WR,TB,NE,20.2
2025,10,2025_10_NE_TB,2025-11-09,00-0039851,Drake Maye,QB,NE,TB,18.1
2025,10,2025_10_NE_TB,2025-11-09,00-0038129,Cade Otton,TE,TB,NE,17.200000000000003
2025,10,2025_10_NE_TB,2025-11-09,00-0033555,Mack Hollins,WR,NE,TB,16.6
2025,10,2025_10_NE_TB,2025-11-09,00-0031588,Stefon Diggs,WR,NE,TB,15.600000000000001
2025,10,2025_10_NE_TB,2025-11-09,00-0040131,Kyle Williams,WR,NE,TB,14.2
2025,10,2025_10_NE_TB,2025-11-09,00-0037256,Rachaad White,RB,TB,NE,10.4
2025,10,2025_10_NE_TB,2025-11-09,00-0038951,Sean Tucker,RB,TB,NE,6.1000000000000005
2025,10,2025_10_NE_TB,2025-11-09,00-0032385,Sterling Shepard,WR,TB,NE,6.1
2025,10,2025_10_NE_TB,2025-11-09,00-0038621,DeMario Douglas,WR,NE,TB,5.4
2025,10,2025_10_NE_TB,2025-11-09,00-0033090,Hunter Henry,TE,NE,TB,1.9
2025,10,2025_10_NE_TB,2025-11-09,00-0039589,Kameron Johnson,WR,TB,NE,1.1
2025,10,2025_10_NE_TB,2025-11-09,00-0039757,Terrell Jennings,RB,NE,TB,0.5
2025,10,2025_10_NE_TB,2025-11-09,00-0035628,D'Ernest Johnson,RB,NE,TB,0.1
2025,10,2025_10_NE_TB,2025-11-09,00-0032392,Austin Hooper,TE,NE,TB,0.0
2025,10,2025_10_NE_TB,2025-11-09,00-0040563,Efton Chism III,WR,NE,TB,0.0
2025,10,2025_10_NE_TB,2025-11-09,00-0039305,Jack Westover,TE,NE,TB,0.0
2025,10,2025_10_NE_TB,2025-11-09,00-0039050,Payne Durham,TE,TB,NE,0.0
2025,10,2025_10_NE_TB,2025-11-09,00-0038824,Ryan Miller,WR,TB,NE,0.0
2025,10,2025_10_NO_CAR,2025-11-09,00-0037239,Chris Olave,WR,NO,CAR,21.4
2025,10,2025_10_NO_CAR,2025-11-09,00-0036040,Juwan Johnson,TE,NO,CAR,19.200000000000003
